mmc,omc_native,omc_ourmethod
0.9937440866019346,0.9433660956725207,0.9486184191505944
0.9971863681655463,0.9468461839977466,0.9525816875894408
0.9805755469775332,0.9408166078380097,0.9606299615210196
0.9713639336004021,0.9368356454431488,0.9656266772874055
0.9706445445009148,0.9442807655821186,0.9696526796394312
0.9728769976901649,0.9421512260309818,0.973020450922724
0.9813807170359733,0.9440928857162924,0.9773111866853267
0.9886079867370691,0.9626775968549588,0.9786952369184169
0.9891494271757735,0.955633177845065,0.9774962095292734
0.9537529598295522,0.9560048128945855,0.9793198821477717
0.9924017433457114,0.9492812640301328,0.9694012908347568
0.9893349138272242,0.9510971593375929,0.9821640927037025
0.9916688807578055,0.9376228094425725,0.948279608285642
0.9892721023872226,0.9586760017571991,0.9794042774888274
0.9811956547168272,0.9569987279246809,0.9736160923709873
0.9717146410371305,0.9437152133583527,0.9678839332716502
0.9922816094940068,0.9384271633408865,0.9617137489296321
0.9940946586502459,0.9470416242675059,0.9450022532594968
0.9808656861753864,0.9594709040894758,0.9637047973459975
0.9655397427697684,0.9336644578343261,0.9569433016266948
0.9650895694269461,0.9701377262662672,0.9752776956539444
0.9831457961862857,0.946542734086641,0.9382922368002763
0.9685923162479414,0.9443508351478268,0.9606488885962411
0.9743733820988524,0.9531811748620562,0.9603861824126632
0.9217577794331849,0.9656236173980871,0.9813387200342751
0.9932093565600866,0.9388202573362254,0.9547626763563395
0.9963857740740351,0.9510339430511943,0.9417044610044488
0.9880182096682395,0.9618616834699693,0.9766869992192796
0.9922930891877154,0.9458171463687498,0.9428205924418822
0.9780132536220953,0.9554109904253145,0.9811610341555359
0.9885904083259194,0.9472718815794503,0.9667654750339422
0.9773166844859142,0.9220779124836744,0.9652381572998104
0.7468895654019556,0.9115964175606127,0.9135790513733888
0.8787528876804739,0.9536518006010968,0.960371062953853
0.8741620981462122,0.9638464045957377,0.968996612254858
0.8516031555714636,0.9496792220795296,0.9687622655947968
0.8523044733682539,0.9623146143768503,0.9690399940024434
0.8351019254242935,0.9453437089109958,0.9539915075640166
0.8248052542144668,0.9501330810903912,0.9614261190042428
0.8696918338278914,0.939648640049084,0.961491159423189
0.8428020168121007,0.9595407392839155,0.969655253593497
0.9883300227700401,0.9384432368002337,0.9498323764064867
0.8964263041146284,0.9660311369037548,0.9825325989718372
0.811158634683455,0.9728072153629256,0.9782934396791889
0.7760393822523979,0.9524153236032795,0.9662592210718898
0.7994421158204716,0.9549531708812135,0.9763980585180433
0.9366500077900896,0.9659318910706511,0.9851204586316635
0.8586270539855689,0.957453020647778,0.9732197314657085
0.9137644388448415,0.9578351304273734,0.9793504227100104
0.8934800341525923,0.9601804229195254,0.9862105089879089
0.8847795009027878,0.956378252866172,0.9788288665544873
0.9904697273463312,0.9404497857382619,0.887232864209943
0.9258043576893742,0.9652422764095169,0.9873250276861767
0.9386055554453847,0.9692945035578321,0.9888122879682808
0.9664516781294483,0.9716876057649178,0.9855929216732571
0.9258103306222458,0.9593205637615227,0.9816999221952827
0.910707427151762,0.9492302432511468,0.96266089791376
0.9120394655580456,0.964244203894328,0.9849563048624602
0.9076016862114434,0.962599081446015,0.9667445942507757
0.9130119200388961,0.9776892819111508,0.988164983650654
0.9347195932088144,0.948576482593906,0.9804563979831196
0.9964053232236268,0.954708701649059,0.9594027016046688
0.9225401252770669,0.9644890184446157,0.9849517422049154
0.8769404394886642,0.9557047956499813,0.9813512595403601
0.8725983604727746,0.9574800596343087,0.9823027483225986
0.904320487643887,0.9534035850452839,0.983479457780446
0.8415280540395994,0.9503076388981115,0.9805188511599283
0.9153983804788994,0.9634513191182715,0.9867701951745522
0.9078438077911096,0.9513779152146059,0.9848999223385407
0.867949440090452,0.9741521935888537,0.9918036469065273
0.9890979206531705,0.9426110152549302,0.9462003672460969
