src,part,trial,drink_outside_hold,short_hold,short_drink,hold_touches_start,hold_touches_end,no_rest_pre,no_rest_post,cup_nan_frac,hand_nan_frac,no_track
mmc_c3kf_wr,P14,trial_36_R_unaffected,True,False,True,True,False,True,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_36_R_unaffected,False,False,False,False,False,False,False,0.02697841726618705,0.0,
omc,P14,trial_37_R_unaffected,True,False,False,False,False,False,False,0.013513513513513514,0.013513513513513514,
mmc,P14,trial_37_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_37_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_37_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_37_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_38_R_unaffected,False,False,False,False,False,False,False,0.014198782961460446,0.014198782961460446,
mmc,P14,trial_38_R_unaffected,False,False,False,False,False,False,False,0.002028397565922921,0.0,
mmc_c3kf,P14,trial_38_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_38_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_38_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_39_R_unaffected,True,False,False,False,False,False,False,0.015904572564612324,0.015904572564612324,
mmc,P14,trial_39_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_39_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_39_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_39_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_3_R_unaffected,False,False,False,False,False,False,False,0.018036072144288578,0.018036072144288578,
mmc,P14,trial_3_R_unaffected,False,False,False,False,False,False,False,0.002004008016032064,0.004008016032064128,
mmc_c3kf,P14,trial_3_R_unaffected,False,False,False,False,False,False,False,0.0,0.004008016032064128,
mmc_c3kf_wr,P14,trial_3_R_unaffected,False,False,False,False,False,False,False,0.0,0.004008016032064128,
mmc_c3kf_wr2,P14,trial_3_R_unaffected,False,False,False,False,False,False,False,0.0,0.004008016032064128,
omc,P14,trial_40_R_unaffected,True,False,False,False,False,False,False,0.016194331983805668,0.016194331983805668,
mmc,P14,trial_40_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_40_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_40_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_40_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_41_R_unaffected,True,False,False,False,False,False,False,0.006289308176100629,0.006289308176100629,
mmc,P14,trial_41_R_unaffected,False,False,False,False,False,False,False,0.0,0.0020964360587002098,
mmc_c3kf,P14,trial_41_R_unaffected,True,False,False,False,False,False,False,0.0,0.0020964360587002098,
mmc_c3kf_wr,P14,trial_41_R_unaffected,True,False,False,False,False,False,False,0.0,0.0020964360587002098,
mmc_c3kf_wr2,P14,trial_41_R_unaffected,True,False,False,False,False,False,False,0.0,0.0020964360587002098,
omc,P14,trial_42_R_unaffected,False,False,False,False,False,False,False,0.01364522417153996,0.01364522417153996,
mmc,P14,trial_42_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_42_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_42_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_42_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_43_R_unaffected,False,False,False,False,False,False,False,0.01279317697228145,0.01279317697228145,
mmc,P14,trial_43_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_43_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_43_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_43_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_44_R_unaffected,False,False,False,False,False,False,False,0.012195121951219513,0.012195121951219513,
mmc,P14,trial_44_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_44_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_44_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_44_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_46_R_unaffected,False,False,False,False,False,False,False,0.015594541910331383,0.015594541910331383,
mmc,P14,trial_46_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_46_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_46_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_46_R_unaffected,False,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_47_R_unaffected,False,False,False,False,False,False,False,0.014198782961460446,0.014198782961460446,
mmc,P14,trial_47_R_unaffected,True,False,False,False,False,False,False,0.04056795131845842,0.0,
mmc_c3kf,P14,trial_47_R_unaffected,True,False,False,False,False,False,False,0.036511156186612576,0.0,
mmc_c3kf_wr,P14,trial_47_R_unaffected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_47_R_unaffected,True,False,False,False,False,False,False,0.036511156186612576,0.0,
omc,P14,trial_48_L_affected,True,False,True,False,False,False,False,0.017777777777777778,0.017777777777777778,
mmc,P14,trial_48_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_48_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_48_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_48_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_49_L_affected,False,False,False,False,False,False,False,0.017110266159695818,0.017110266159695818,
mmc,P14,trial_49_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_49_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_49_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_49_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_4_R_unaffected,False,False,False,False,False,False,False,0.013223140495867768,0.013223140495867768,
mmc,P14,trial_4_R_unaffected,False,False,False,False,False,False,False,0.0,0.0049586776859504135,
mmc_c3kf,P14,trial_4_R_unaffected,False,False,False,False,False,False,False,0.0,0.0049586776859504135,
mmc_c3kf_wr,P14,trial_4_R_unaffected,False,False,False,False,False,False,False,0.0,0.0049586776859504135,
mmc_c3kf_wr2,P14,trial_4_R_unaffected,False,False,False,False,False,False,False,0.0,0.0049586776859504135,
omc,P14,trial_50_L_affected,True,False,True,False,False,False,False,0.016666666666666666,0.016666666666666666,
mmc,P14,trial_50_L_affected,True,False,True,False,False,False,False,0.005,0.0,
mmc_c3kf,P14,trial_50_L_affected,True,False,True,False,False,False,False,0.005,0.0,
mmc_c3kf_wr,P14,trial_50_L_affected,True,False,True,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_50_L_affected,True,False,True,False,False,False,False,0.005,0.0,
omc,P14,trial_51_L_affected,False,False,False,False,False,False,False,0.017208413001912046,0.017208413001912046,
mmc,P14,trial_51_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_51_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_51_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_51_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_52_L_affected,False,False,False,False,False,False,False,0.015355086372360844,0.015355086372360844,
mmc,P14,trial_52_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_52_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_52_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_52_L_affected,True,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_53_L_affected,False,False,False,False,False,False,False,0.012433392539964476,0.012433392539964476,
mmc,P14,trial_53_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_53_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_53_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_53_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_55_L_affected,True,False,False,False,False,False,False,0.018867924528301886,0.018867924528301886,
mmc,P14,trial_55_L_affected,True,False,True,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_55_L_affected,True,False,True,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_55_L_affected,True,False,True,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_55_L_affected,True,False,True,False,False,False,False,0.0,0.0,
omc,P14,trial_56_L_affected,False,False,False,False,False,False,False,0.009950248756218905,0.009950248756218905,
mmc,P14,trial_56_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_56_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_56_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_56_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_58_L_affected,False,False,False,False,False,False,False,0.021551724137931036,0.021551724137931036,
mmc,P14,trial_58_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_58_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_58_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_58_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_59_L_affected,False,False,False,False,False,False,False,0.019801980198019802,0.019801980198019802,
mmc,P14,trial_59_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_59_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_59_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_59_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_5_R_unaffected,False,False,False,False,False,False,False,0.01764705882352941,0.01764705882352941,
mmc,P14,trial_5_R_unaffected,False,False,False,False,False,False,False,0.0,0.00392156862745098,
mmc_c3kf,P14,trial_5_R_unaffected,False,False,False,False,False,False,False,0.0,0.00392156862745098,
mmc_c3kf_wr,P14,trial_5_R_unaffected,False,False,False,False,False,False,False,0.0,0.00392156862745098,
mmc_c3kf_wr2,P14,trial_5_R_unaffected,False,False,False,False,False,False,False,0.0,0.00392156862745098,
omc,P14,trial_60_L_affected,False,False,False,False,False,False,False,0.015748031496062992,0.015748031496062992,
mmc,P14,trial_60_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_60_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_60_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_60_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_61_L_affected,False,False,False,False,False,False,False,0.016563146997929608,0.016563146997929608,
mmc,P14,trial_61_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_61_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_61_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_61_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_62_L_affected,False,False,False,False,False,False,False,0.022267206477732792,0.022267206477732792,
mmc,P14,trial_62_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_62_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_62_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_62_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_63_L_affected,False,False,False,False,False,False,False,0.01949317738791423,0.01949317738791423,
mmc,P14,trial_63_L_affected,True,False,False,False,False,False,False,0.023391812865497075,0.0,
mmc_c3kf,P14,trial_63_L_affected,True,False,False,False,False,False,False,0.023391812865497075,0.0,
mmc_c3kf_wr,P14,trial_63_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_63_L_affected,True,False,False,False,False,False,False,0.023391812865497075,0.0,
omc,P14,trial_64_L_affected,True,False,False,False,False,False,False,0.017152658662092625,0.017152658662092625,
mmc,P14,trial_64_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_64_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_64_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_64_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_65_L_affected,False,False,False,False,False,False,False,0.018711018711018712,0.018711018711018712,
mmc,P14,trial_65_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_65_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_65_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_65_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_66_L_affected,False,False,False,False,False,False,False,0.016474464579901153,0.016474464579901153,
mmc,P14,trial_66_L_affected,True,False,True,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_66_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_66_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_66_L_affected,True,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_67_L_affected,False,False,False,False,False,False,False,0.01603206412825651,0.01603206412825651,
mmc,P14,trial_67_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_67_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_67_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_67_L_affected,True,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_68_L_affected,False,False,False,False,False,False,False,0.017892644135188866,0.017892644135188866,
mmc,P14,trial_68_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_68_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_68_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_68_L_affected,True,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_6_R_unaffected,False,False,False,False,False,False,False,0.012987012987012988,0.012987012987012988,
mmc,P14,trial_6_R_unaffected,False,False,False,False,False,False,False,0.0,0.0037105751391465678,
mmc_c3kf,P14,trial_6_R_unaffected,False,False,False,False,False,False,False,0.0,0.0037105751391465678,
mmc_c3kf_wr,P14,trial_6_R_unaffected,False,False,False,False,False,False,False,0.0,0.0037105751391465678,
mmc_c3kf_wr2,P14,trial_6_R_unaffected,False,False,False,False,False,False,False,0.0,0.0037105751391465678,
omc,P14,trial_70_L_affected,False,False,False,False,False,False,False,0.018633540372670808,0.018633540372670808,
mmc,P14,trial_70_L_affected,False,False,False,False,False,False,False,0.006211180124223602,0.0,
mmc_c3kf,P14,trial_70_L_affected,False,False,False,False,False,False,False,0.006211180124223602,0.0,
mmc_c3kf_wr,P14,trial_70_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_70_L_affected,False,False,False,False,False,False,False,0.006211180124223602,0.0,
omc,P14,trial_71_L_affected,False,False,False,False,False,False,False,0.01764705882352941,0.01764705882352941,
mmc,P14,trial_71_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_71_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_71_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_71_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_72_L_affected,False,False,False,False,False,False,False,0.01652892561983471,0.01652892561983471,
mmc,P14,trial_72_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_72_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_72_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_72_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_73_L_affected,False,False,False,False,False,False,False,0.014056224899598393,0.014056224899598393,
mmc,P14,trial_73_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_73_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_73_L_affected,False,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr2,P14,trial_73_L_affected,False,False,False,False,False,False,False,0.0,0.0,
omc,P14,trial_74_L_affected,False,False,False,False,False,False,False,0.01616161616161616,0.01616161616161616,
mmc,P14,trial_74_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf,P14,trial_74_L_affected,True,False,False,False,False,False,False,0.0,0.0,
mmc_c3kf_wr,P14,trial_74_L_affected,True,False,False,False,False,False,False,0.0,0.0,
