part,trial,arm,measure,omc,mmc60,mmc30,mmc30raw
P07,trial_21_L_unaffected,unaffected,peak_elbow_angular_velocity,134.8214200859134,150.47758389164144,131.0997462925826,128.24241620206024
P07,trial_21_L_unaffected,unaffected,time_to_peak_velocity,0.6,0.5666666666666667,0.6,0.6
P07,trial_21_L_unaffected,unaffected,time_to_first_peak_velocity,0.5833333333333334,0.5833333333333334,0.6,0.6
P07,trial_21_L_unaffected,unaffected,number_of_movement_units,1.0,0.0,0.0,0.0
P07,trial_21_L_unaffected,unaffected,total_movement_time,5.6,5.583333333333333,5.6,5.6
P07,trial_21_L_unaffected,unaffected,interjoint_coordination,0.9783600452108149,0.9825362570154524,0.9796048104876873,0.979620729584469
P07,trial_21_L_unaffected,unaffected,max_trunk_displacement,36.91463004615147,41.187211636945136,41.50179002865518,41.50179002865518
P07,trial_21_L_unaffected,unaffected,max_shoulder_flexion,49.40268740153556,50.202212258137095,50.371881282390156,50.36961823518002
P07,trial_21_L_unaffected,unaffected,max_shoulder_flexion_drink,49.40268740153556,50.202212258137095,50.371881282390156,50.36961823518002
P07,trial_21_L_unaffected,unaffected,max_elbow_angle,152.99760042044008,156.07758525191377,157.1718949360099,157.26989008942047
P07,trial_21_L_unaffected,unaffected,max_shoulder_abduction,18.761197307348343,20.64129475330059,20.47896522006975,20.444655074609813
P07,trial_22_L_unaffected,unaffected,peak_velocity,588.0574951171875,585.3493041992188,539.44482421875,539.44482421875
P07,trial_22_L_unaffected,unaffected,peak_elbow_angular_velocity,141.7662752982976,151.4891344573894,137.3455334736056,134.866987687775
P07,trial_22_L_unaffected,unaffected,time_to_peak_velocity,1.4166666666666667,1.3833333333333333,1.4,1.4
P07,trial_22_L_unaffected,unaffected,time_to_first_peak_velocity,1.4166666666666667,1.4,1.4333333333333333,1.4333333333333333
P07,trial_22_L_unaffected,unaffected,number_of_movement_units,1.0,0.0,0.0,0.0
P07,trial_22_L_unaffected,unaffected,total_movement_time,5.333333333333333,5.3,5.3,5.3
P07,trial_22_L_unaffected,unaffected,interjoint_coordination,0.9856463417264882,0.9842429629582811,0.982631177097499,0.9824217737652071
P07,trial_22_L_unaffected,unaffected,max_trunk_displacement,32.77816480823669,38.69240754765735,38.98029151566334,38.98029151566334
P07,trial_22_L_unaffected,unaffected,max_shoulder_flexion,47.59148597861288,45.3385488974722,45.456593849931956,45.46568843784637
P07,trial_22_L_unaffected,unaffected,max_shoulder_flexion_drink,47.59148597861288,45.3385488974722,45.456593849931956,45.46568843784637
P07,trial_22_L_unaffected,unaffected,max_elbow_angle,153.39262106987206,155.90392486099825,157.08450333207037,157.24243753325382
